course_code,course_name,credits,theory_hours
14066,TH Trồng Trọt Đại cương,3,0
14067,Dinh Dưỡng Và Thức Ăn C.Nuôi,2,30
14068,TH Dinh Dưỡng Và Thức Ăn CN,2,0
14069,Chăn Nuôi Thỏ,2,0
14070,Sinh Học,3,0
14071,Giống Vật Nuôi,2,0
14072,Chăn Nuôi Gia Cầm,3,45
14073,Chuyên Đề Về Kỹ Thuật CN,1,0
14074,Thực Tập Tốt Nghiệp,10,0
14075,Thực Tập Thực Tế,10,0
150000,Kỹ năng mềm (05 kỹ năng),0,0
150001,Kỹ năng mềm (05 kỹ năng),2,0
150002,Kỹ năng mềm,2,0
150003,Kỹ năng mềm - Xây dựng Hồ sơ năng lực điện tử ,0,5
150004,Kỹ năng mềm - Đàm phán,0,5
150005,Kỹ năng mềm - Giải quyết vấn đề,0,5
150006,Kỹ năng mềm - Giao tiếp,0,5
150007,Kỹ năng mềm - Kiểm soát sự căng thẳng,0,5
150008,Kỹ năng mềm - Làm việc nhóm,0,5
150009,Kỹ năng mềm - Quản lý sự thay đổi,0,5
15001,Lịch Sử 1,2,32
150010,Kỹ năng mềm - Quản lý tài chính cá nhân,0,5
150011,Kỹ năng mềm - Quản lý thời gian và tổ chức công việc,0,5
150012,Kỹ năng mềm - Thuyết trình,0,5
150013,Kỹ năng mềm - Tìm kiếm thông tin và đọc hiểu tài liệu,0,5
150014,Kỹ năng mềm - Tư duy phản biện,0,5
150015,Kỹ năng mềm - Tư duy sáng tạo,0,5
150016,Kỹ năng mềm - Bảo vệ môi trường,0,5
150017,Kỹ năng mềm - Thực hiện bình đẳng giới,0,5
150018,Kỹ năng mềm – Khởi nghiệp,0,5
150019,Kỹ năng mềm – Ứng dụng AI trong học tập và nghiên cứu,0,5
15002,Lịch Sử 2,1,0
15003,Lịch Sử 3,1,0
15004,Lịch Sử 4,1,0
15005,Lịch Sử 5,2,0
15006,Lịch Sử 6,1,0
15007,Xác Suất Thống Kê 2,3,0
15008,,3,0
160001,Tiếng Khmer,2,0
160002,Nhập môn công tác xã hội,3,0
160003,Tôn giáo học đại cương,2,0
160004,Phân tích dữ liệu nghiên cứu,2,15
160005,An sinh xã hội và chính sách xã hội,3,30
160006,Tâm lí học phát triển,2,0
160007,Tham vấn trong công tác xã hội,3,30
160008,Công tác xã hội cá nhân,3,0
160009,Vấn đề dân tộc và chính sách dân tộc thiểu số,2,0
16001,Địa Lý 1,1,0
160010,Công tác xã hội trong gia đình và trẻ em,3,30
160011,Công tác xã hội nhóm,2,15
160012,Thực hành công tác xã hội cá nhân,3,0
160013,Công tác xã hội trong lĩnh vực phụ nữ và phát triển,3,30
160014,Công tác xã hội với người lao động,2,15
160015,Xây dựng dự án và quản lí dự án trong công tác xã hội,3,30
160016,Thực hành công tác xã hội nhóm,3,0
160017,Công tác xã hội trong lĩnh vực học đường,3,30
160018,Thực hành công tác xã hội cộng đồng,3,0
160019,Công tác xã hội trong lĩnh vực y tế và chăm sóc sức khỏe,3,30
16002,Địa Lý 2,2,32
160020,Công tác xã hội với người cao tuổi,2,15
160021,Công tác xã hội với người nghèo,2,15
160022,Sức khỏe cộng đồng,2,15
160023,Quản lý trường hợp nâng cao,3,0
160024,Xây dựng dự  án và quản lí dự án trong CTXH,3,0
160025,Truyền thông và vận động xã hội,2,15
160026,Quản trị trong công tác xã hội,2,15
160027,Tâm lí học xã hội,2,0
160028,Lý thuyết về thực hành công tác xã hội,2,0
160029,Kiểm huấn công tác xã hội,2,15
16003,Địa Lý 3,1,0
160030,Công tác xã hội với trẻ em cần sự bảo vệ đặc biệt,2,0
160031,Công tác xã hội với người khuyết tật,2,15
160032,Giáo dục và chăm sóc sức khỏe cộng đồng,2,0
160033,Công bằng xã hội,2,0
160034,Văn hóa – xã hội Nam Bộ,3,0
160035,Văn hóa – xã hội của người Khmer ở Nam Bộ,2,0
160036,Văn hóa – xã hội của người Hoa ở Nam Bộ,2,15
160037,Văn hóa – xã hội của người Chăm ở Nam Bộ,2,0
160038,Thực tập cuối khóa,3,0
160039,Công tác xã hội với dân tộc thiểu số,2,15
16004,Địa Lý 4,1,0
160040,Công tác xã hội trong bệnh viện,3,15
160041,Thực hành công tác xã hội (cá nhân và nhóm),3,0
160042,Chăm sóc sức khỏe tâm thần,2,0
160043,Công tác xã hội trong lĩnh vực phụ nữ và phát triển,2,0
160044,Công tác xã hội trong lĩnh vực pháp luật và tội phạm,2,0
160045,Thiết kế nghiên cứu trong CTXH,3,0
160046,Tâm lý học tệ nạn xã hội,2,15
160047,"Hoạt động Đoàn, Hội trong phát triển công động",2,0
160048,Văn hóa - xã hội Nam Bộ,2,15
160049,Quản lý trường hợp nâng cao,2,0
16005,Địa Lý 5,2,32
160050,Khoa học giao tiếp,2,0
160051,Đạo đức nghề nghiệp,1,0
160052,Công tác xã hội cá nhân,2,15
160053,Công tác xã hội với gia đình và trẻ em,2,15
160054,Quản lý trường hợp,2,15
160055,Thực hành công tác xã hội phát triển cộng đồng,3,0
160056,Công tác xã hội trong lĩnh vực bình đẳng giới và phòng chống bạo lực gia đình,2,15
160057,Thực hành công tác xã hội cá nhân và nhóm,4,0
160058,Công tác xã hội trong lĩnh vực thảm họa,2,15
160059,Công tác xã hội với trẻ em cần sự bảo vệ đặc biệt,2,15
16006,Địa Lý 6,1,0
160060,Hạnh phúc học,2,15
160061,Nhập môn công tác xã hội,3,15
160062,Đạo đức nghề công tác xã hội,2,15
160063,Sơ cấp cứu thông thường và một số bệnh thường gặp,3,30
160064,Công tác xã hội trong lĩnh vực chăm sóc sức khỏe tâm thần,2,15
160065,Thực tập thực tế nghề nghiệp,2,0
160066,Công tác xã hội trong lĩnh vực học đường,2,0
160067,Thực hành công tác xã hội phát triển cộng đồng,2,0
160068,Công tác xã hội với người nhiễm HIV/AIDS,2,15
160069,Thiết kế nghiên cứu công tác xã hội trong lĩnh vực y tế,3,30
16007,Địa Lý Kinh Tế Việt Nam,2,30
160070,Quản lý stress với nhân viên công tác xã hội,2,15
170000,Tiếng Khmer thực hành 1,1,0
170001,Tiếng Khmer thực hành 1,3,0
170002,Tiếng Khmer thực hành 2,3,0
170003,Cơ sở văn hóa Việt Nam,2,15
170004,Ngôn ngữ học đại cương,2,15
170005,Lịch sử văn minh thế giới,3,0
170006,Nhân học đại cương,2,15
170007,Tôn giáo và văn hóa,2,0
170008,Quản lí văn hóa,2,0
170009,Văn hóa học,2,15
17001,PP Nghiên Cứu Khoa Học,2,30
170010,Văn hóa ấn Độ,2,15
170011,Tiếng Việt thực hành,2,15
170012,Đất nước học,3,0
170013,Tiếng Việt thực hành,3,30
170014,Tiếng Việt thực hành,2,0
170015,Tiếng Việt thực hành,3,45
170016,Phật G Trong CĐ Người Khmer NB,4,0
170017,Tiếng Khmer thực hành 3,3,0
170018,Văn học dân gian Khmer,2,15
170019,Văn hoá Đông Nam á,2,15
17002,PP Nghiên Cứu Khoa Học A,2,0
170020,Tiêu đề và PC VB tiếng Việt,2,0
170021,Lý thuyết thông phiên dịch,2,0
170022,Dịch thuật NN Khmer - Việt 1,2,0
170023,Giới và HN GĐ người Khmer NB,2,0
170024,Các nền văn hoá cổ ở Việt Nam,2,0
170025,Tiếng Khmer thực hành 4,3,0
170026,Dịch thuật NN Khmer - Việt 2,2,0
170027,"Phong tục, TN, lễ hội Khmer NB",4,0
170028,Nghệ thuật diễn xướng Khmer NB,3,0
170029,Bảo tàng học,2,0
17003,PP Nghiên Cứu Khoa Học B,1,0
170030,Logic học,2,0
170031,Địa văn hoá Nam Bộ,2,0
170032,Truyền thông đại chúng,2,15
170033,"Phong tục, TN, LH, Khmer NB",3,0
170034,Dịch thuật NN Khmer - Việt 3,4,30
170035,Phật giáo Khmer Nam Bộ,2,0
170036,Văn hoá trong kinh doanh,2,0
170037,"Phum, sóc của người Khmer NB",2,0
170038,Kiến trúc và MT TT Khmer NB,2,0
170039,ẩm thực và TP người Khmer NB,2,0
17004,Cơ Sở Văn Hóa Việt Nam,3,0
170040,Vấn đề GD trong ĐB Khmer,2,0
170041,Văn hoá so sánh,2,0
170042,Tộc người và VH tộc người ở VN,2,0
170043,Văn học Khmer đương đại,2,15
170044,Du lịch học,2,0
170045,Văn hóa nông thôn,2,30
170046,Văn hóa các DTTS Việt Nam,2,0
170047,Văn hóa giao tiếp,2,15
170048,Văn hóa học,3,0
170049,Phong tục & lễ hội Khmer NB,2,0
17005,Ngôn Ngữ Học Đại Cương,4,60
170050,Đất nước học,4,45
170051,Văn hóa dân gian Nam Bộ,2,0
170052,Văn hóa gia đình Nam Bộ,2,0
170053,Tổ chức các SK VH vùng DTTS,3,0
170054,Xây dựng và QL các dự án VH,2,0
170055,Tổ chức và QL hoạt động DL,3,0
170056,Địa danh và địa danh Tây NB,2,0
170057,Nghiệp vụ văn phòng,2,15
170058,Nghiệp vụ du lịch,2,15
170059,"Đường lối VH, V.Nghệ của ĐCSVN",2,15
17006,Thư Tín Giao Dịch,3,0
170060,Tôn giáo và tôn giáo ở Nam Bộ,3,0
170061,Phương pháp điền dã DT học,2,0
170062,Các nền văn hoá cổ ở Nam Bộ,2,0
170063,Kỹ năng soạn thảo văn bản,2,0
170064,Kỹ năng hướng dẫn du lịch,2,15
170065,GL và tiếp biến VH các DTTNB,2,0
170066,Tiếp cận VH từ góc nhìn VH,2,0
170067,VĐ GD trong ĐB người Khmer NB,2,0
170068,Bản sắc văn hóa Việt Nam,3,0
170069,Văn hoá dân gian Nam Bộ,2,15
17007,Tiếng Việt Thực Hành,3,0
170070,Dịch thuật NN Khmer - Việt 4,4,0
170071,Thực tập tốt nghiệp (VH),3,0
170072,Khoá luận tốt nghiệp (VH),10,0
170073,Nghệ thuật diễn xướng Khmer NB,2,0
170074,Dịch thuật NN Khmer - Việt 3,3,0
170075,Nghệ thuật Khmer Nam Bộ,2,15
170076,Công tác dân vận,2,0
170077,Di sản văn hoá Việt Nam,2,0
170078,Văn hoá VN trong bối cảnh ĐNA,3,0
170079,Văn hoá người Chăm ở Nam Bộ,2,0
17008,Văn - Tiếng Việt 1,4,64
170080,Văn hoá người Hoa ở Nam Bộ,2,0
170081,Khoá luận tốt nghiệp (VDT),5,0
170082,Văn hoá gia đình Nam Bộ,2,0
170083,Khoá luận tốt nghiệp (VH),7,0
170084,Tiếng Khmer 3,3,0
170085,Văn hoá ấn độ,2,0
170086,"Văn hoá, văn minh phương Đông",4,0
170087,Tiếng Khmer 4,3,30
170088,Văn hoá giao tiếp,2,0
170089,Tôn giáo và tôn giáo Nam Bộ,2,0
17009,Văn - Tiếng Việt 2,4,0
170090,"Kĩ năng viết tin, bài báo chí",2,0
170091,Kĩ năng quy hoạch và PTđô thị,2,0
170092,Tổ chức & quản lý hoạt động DL,2,0
170093,Giao lưu & TBVH các DT TNB,2,0
170094,Vấn Đề GD Trong ĐBN Khmer NB,2,0
170095,Xử lý văn bản tiếng Khmer TMT,2,15
170096,Văn minh Khmer,2,0
170097,Kỹ năng tư duy,2,0
170098,Tiếng Khmer 4,3,0
170099,Chữ Khmer cổ,2,15
17010,Văn - Tiếng Việt 3,4,0
170100,Tiếng Khmer 3,3,15
170101,Tiếng Khmer 5,3,0
170102,Ngữ pháp Khmer 2,3,0
170103,Viết Khmer 1,2,15
170104,Loại hình ngôn ngữ,2,0
170105,Từ pháp học tiếng Khmer,2,0
170106,Tiếng Khmer 6,3,15
170107,Cú pháp học tiếng Khmer,2,15
170108,Viết Khmer 2,2,15
170109,Ngữ pháp Pali,3,0
17011,Văn - Tiếng Việt 4,4,0
170110,Dự án nghiên cứu ngôn ngữ,3,0
170111,Từ điển học,2,0
170112,Thành ngữ học & TN tiếng Khmer,2,0
170113,Phương ngữ học và PN Khmer,2,0
170114,Ngôn ngữ báo chí,2,15
170115,Dẫn luận ngôn ngữ học UD,2,30
170116,Chính sách ngôn ngữ&VHCDTTSVN,2,30
170117,Ngôn ngữ học đối chiếu,3,0
170118,Ngôn ngữ văn chương,2,0
170119,Thực tập tốt nghiệp (VH),3,0
17012,Văn - Tiếng Việt 5,3,0
170120,Điền dã ngôn ngữ học,2,15
170121,Kỹ năng trình bày (VH),2,0
170122,Ngữ dụng học,2,15
170123,Ngôn ngữ học xã hội (VH),2,15
170124,Khoá luận tốt nghiệp (VH),7,0
170125,Đất nước học,2,30
170126,Loại hình cư trú các DT TNB,2,0
170127,Tôn giáo và tôn giáo TNB,2,0
170128,"Phong tục, lễ hội các DT TNB",3,0
170129,Tín ngưỡng các dân tộc TNB,3,0
17013,Văn - Tiếng Việt 6,4,0
170130,Nghệ thuật các dân tộc TNB,3,0
170131,Địa danh và địa danh TNB,3,15
170132,Ngữ âm Khmer thực hành,2,0
170133,Lịch sử ngôn ngữ Khmer,2,30
170134,Ngữ pháp Khmer,3,15
170135,Biên dịch Khmer - Việt,3,15
170136,Phiên dịch Khmer - Việt,3,0
170137,Phương ngữ học & PN học Khmer,3,0
170138,Ngữ âm - Âm vị học tiếng Khmer,3,0
170139,Ngữ dụng học,3,0
17014,Văn Hoá ấn Độ,4,0
170140,Từ điển học,3,45
170141,Ngôn ngữ học xã hội,2,0
170142,Tổ chức & quản lý hoạt động DL,3,0
170143,Văn hóa quốc tế,2,15
170144,Ngữ âm Khmer thực hành,3,0
170145,Ngữ âm - Âm vị học tiếng Khmer,2,0
170146,KN soạn thảo VB tiếng Khmer,3,0
170147,Biên dịch Khmer - Việt,2,0
170148,Phiên dịch Khmer - Việt,2,0
170149,Tiếng Việt 201,4,0
17015,Văn Hóa Việt Nam,3,0
170150,Tiếng Việt 202,3,30
170151,Tiếng Việt 203,3,0
170152,Cơ sở ngành (LL và PP giảng dạy Ngữ văn Khmer),3,0
170153,Chuyên ngành (Ngữ pháp Khmer),4,0
170154,Cơ sở ngành (Ngôn ngữ học đại cương),2,0
170155,Chuyên ngành (Tiếng Khmer),3,0
170156,Tiếng Khmer chuyên ngành,2,0
170157,Nghiệp vụ du lịch,2,0
170158,Thực hành dịch ngôn ngữ Khmer - Việt,3,0
170159,Tôn giáo và tín ngưỡng Khmer Nam Bộ,2,0
17016,Đất Nước Học,4,0
170160,Phong tục và lễ hội Khmer Nam Bộ,2,15
170161,Văn hóa gia đình Khmer Nam Bộ,2,0
170162,Văn hóa ẩm thực và trang phục Khmer Nam Bộ,2,0
170163,Kĩ thuật viết tin,2,0
170164,Văn hóa Chăm Pa,2,0
170165,Thực tế văn hóa học,2,0
170166,Phương pháp nghiên cứu văn hóa,2,0
170167,Nghệ thuật tạo hình Khmer Nam Bộ,2,0
170168,Maketing văn hóa nghệ thuật,2,0
170169,Nghệ thuật biểu diễn Khmer Nam Bộ,2,15
17017,Việt Nam Học Đại Cương,4,0
170170,Xây dựng và quản lý các dự án văn hóa,2,0
170171,Quản lí di sản văn hóa,2,30
170172,Phát triển văn hóa cộng đồng,2,0
170173,Tiếng Anh chuyên ngành (VHKMNB),2,0
170174,Tổ chức sự kiện,2,15
170175,Văn học dân gian Khmer,3,0
170176,Ngữ âm Khmer thực hành,3,0
170177,Đại cương lịch sử Việt Nam,2,0
170178,Xã hội học văn hóa,2,0
170179,Hán văn cơ sở,2,15
17018,Tiếng Việt Thực Hành 2,3,0
170180,Kinh tế học văn hóa,2,30
170181,Văn hóa học đại cương,3,0
170182,Thực hành văn bản tiếng Việt,2,15
170183,Nhân học văn hóa,2,0
170184,Văn hoá Trung Hoa,2,15
170185,Văn hóa phương Tây,2,15
170186,Văn hóa kinh doanh,2,0
170187,Tiếng Anh chuyên ngành,2,0
170188,Đại cương văn hóa dân gian Việt Nam,2,15
170189,Địa văn hóa thế giới,2,0
17019,Văn Hóa Quốc Tế,3,0
170190,Phương pháp nghiên cứu văn hóa,2,30
170191,Các ngành công nghiệp văn hóa,2,0
170192,Ký hiệu học văn hóa,2,0
170193,Tôn giáo và tín ngưỡng Việt Nam,3,0
170194,Văn hóa giao tiếp,2,0
170195,Văn hóa gia đình,2,0
170196,Nghệ thuật đương đại,2,15
170197,Di tích và thắng cảnh Việt Nam,2,0
170198,Tiếp xúc văn hóa Đông – Tây ở Việt Nam,2,0
170199,Nghệ thuật biểu diễn Việt Nam,2,15
17020,Văn Bản Hành Chính,3,0
170200,Nghệ thuật tạo hình Việt Nam,2,15
170201,Tổ chức sự kiện,3,30
170202,Văn hóa Khmer Nam Bộ,2,0
170203,Đặc trưng văn hoá Việt Nam,3,0
170204,Toàn cầu hóa và hội nhập văn hóa,2,0
170205,Chính sách văn hóa,2,0
170206,Văn hóa Nam Bộ,2,0
170207,Đặc trưng văn hóa Việt Nam,3,30
170208,Giao lưu và tiếp biến văn hóa các dân tộc Tây Nam Bộ,2,0
170209,Địa danh và địa danh Tây Nam Bộ,2,30
17021,Tiếng Việt Thực Hành,4,0
170210,Cơ sở văn hóa Việt Nam,3,30
170211,Kỹ năng tổ chức sự kiện văn hóa vùng dân tộc thiểu số,3,0
170212,Văn hóa người Hoa ở Nam Bộ,2,0
170213,Thực hành dịch ngôn ngữ Khmer - Việt,2,0
170214,Phát triển văn hóa - du lịch cộng đồng,2,0
170215,Vấn đề giáo dục trong đồng bào người Khmer Nam Bộ,2,30
170216,Chính sách Ngôn ngữ văn hóa dân tộc ở Việt Nam,2,30
170217,Ngữ dụng học tiếng Khmer,2,0
170218,Tiếng Việt nâng cao 204,0,0
170219,Di tích và thắng cảnh Việt Nam,2,15
17022,Văn Hóa Việt Nam (KS),2,0
170220,"Kỹ thuật quay phim, chụp ảnh",2,15
170221,Nhân học văn hóa,2,15
170222,Văn hóa trong kinh doanh,2,15
170223,Tiếp xúc văn hóa Đông tây ở Việt Nam,2,15
170224,Văn hóa nông thôn và đô thị,2,15
170225,Văn hóa Chăm Pa,2,15
170226,Nhân học hình ảnh,2,0
170227,Marketing văn hóa nghệ thuật,2,15
170228,Phương pháp nghiên cứu văn hóa,2,15
170229,Các ngành công nghiệp văn hóa,2,0
17023,Văn Hóa Quốc Tế,2,0
170230,Ký hiệu học văn hóa,2,15
170231,"Kỹ thuật viết, biên tập tin",2,15
170232,Xây dựng và quản lý các dự án văn hóa,2,15
170233,Văn hóa Khmer Nam Bộ,2,15
170234,Tôn giáo và tín ngưỡng Việt Nam,2,15
170235,Phát triển văn hóa cộng đồng,2,15
170236,Toàn cầu hóa và hội nhập văn hóa,2,15
170237,Chính sách văn hóa,2,15
170238,Văn hóa Nam Bộ,2,15
170239,Đạo đức học,2,0
17024,Xã Hội Học,3,0
170240,Xã hội học tôn giáo,2,0
170241,Hán văn cở sở,2,0
170242,Lịch sử tư tưởng phương Đông và Việt Nam,2,30
170243,Diễn trình lịch sử Việt Nam,2,0
170244,Địa văn hóa thế giới,2,15
170245,Quản lí di sản văn hóa,2,0
170246,Kinh tế học văn hóa,2,15
170247,Đại cương lịch sử Việt Nam,2,15
170248,Lịch sử ngôn ngữ Khmer,2,15
170249,Văn minh Khmer,2,15
17025,Văn Hóa Doanh Nghiệp,3,0
170250,Ngôn ngữ các dân tộc thiểu số Việt Nam,2,15
170251,Loại hình ngôn ngữ,2,15
170252,Ngôn ngữ học ứng dụng,2,15
170253,Ngôn ngữ văn chương,2,15
170254,Tiếng Khmer nâng cao 3,2,15
170255,Dự án nghiên cứu ngôn ngữ,2,15
170256,Từ pháp học tiếng Khmer,2,15
170257,Ngôn ngữ học tri nhận,2,15
170258,Roneat Thung,2,0
170259,Các hình thái tôn giáo trong lịch sử,2,30
17026,Tiếng Việt Thực Hành,3,0
170260,Nhân học tôn giáo,2,15
170261,Triết học tôn giáo,2,0
170262,"Lý luận chung về tôn giáo, tín ngưỡng",2,0
170263,"Công ước quốc tế về tự do tín ngưỡng, tôn giáo",2,0
170264,Tôn giáo và môi trường,2,0
170265,Các phương pháp nghiên cứu trong tôn giáo,2,0
170266,"Luật tín ngưỡng, tôn giáo và nghiệp vụ công tác tôn giáo",2,0
170267,Tín ngưỡng dân gian Việt Nam,2,0
170268,Nghệ thuật âm nhạc tôn giáo,2,0
170269,"Quản lý nhà nước về tín ngưỡng, tôn giáo",3,0
17027,Tiếng Khmer Thực Hành 1,7,0
170270,Sinh thái học tôn giáo,2,0
170271,Tôn giáo và đạo đức,2,0
170272,Biểu tượng tôn giáo,2,30
170273,Tôn giáo trong bối cảnh toàn cầu hóa,2,0
170274,Tôn giáo học so sánh,2,0
170275,Tôn giáo trong cộng đồng dân tộc thiểu số ở Việt Nam,2,0
170276,Nho giáo và Đạo giáo ở Việt Nam,2,0
170277,Phật giáo ở Việt Nam,2,0
170278,Công tác xã hội của tôn giáo ở Việt Nam,2,0
170279,Giới thiệu chung về kinh sách các tôn giáo,2,0
17028,Con Người Và Văn Hoá Nam Bộ,4,0
170280,Tôn giáo với khoa học và công nghệ,2,0
170281,Kỹ năng lãnh đạo trong tôn giáo,2,0
170282,Islam giáo ở Việt Nam,2,0
170283,Nghệ thuật kiến trúc tôn giáo,2,0
170284,Xử lý khủng hoảng trong tôn giáo,2,0
170285,Tôn giáo mới trên thế giới và Việt Nam,2,15
170286,Nghiên cứu thực tế,2,0
170287,Ki-tô giáo ở Việt Nam,2,15
170288,Phật giáo Nam Tông Khmer ở Nam Bộ,2,30
170289,Báo chí và truyền thông của tôn giáo,2,0
17029,Ngôn Ngữ Học Đại Cương,4,0
170290,Phát triển nhân tài trong tôn giáo,2,0
170291,Văn hoá du lịch tâm linh,2,0
170292,Văn hóa tín ngưỡng ở Nam Bộ,2,15
170293,Quan niệm về Thiện-Mỹ qua biểu tượng của mỹ thuật và văn chương Phật giáo dân tộc,2,0
170294,"Tôn giáo, Tín ngưỡng: những vấn đề lý luận và thực tiễn",3,0
170295,"Tôn giáo, tín ngưỡng: Lịch sử và hiện tại",2,0
170296,Công tác từ thiện xã hội và giáo dục đào tạo trong tôn giáo,2,15
170297,"Tín ngưỡng, tôn giáo bản địa 54 dân tộc Việt Nam và lễ tục vòng đời",2,0
170298,"Quản lý Nhà nước về tín ngưỡng, tôn giáo và giáo hội học tôn giáo",2,0
170299,Văn hóa truyền thông,2,15
17030,Văn Hoá Đông Nam á,4,0
170300,Tiếng Anh chuyên ngành văn hóa học,2,15
170301,Quản lý nhà nước về văn hóa,2,15
170302,Văn hóa các dân tộc thiểu số ở Việt Nam,2,15
170303,Thực tế,2,0
170304,Gây quỹ và tìm tài trợ,2,15
170305,Thiết chế văn hóa,2,15
17031,Tiếng Khmer Thực Hành 2,7,0
17032,Văn Hoá ấn Độ,3,0
17033,Tiếng KhmerThực Hành 1,4,60
17034,TH Tiếng Khmer Thực Hành 1,1,0
17035,Ngôn Ngữ Học Đại Cương,3,0
17036,Xã Hội Học Đại Cương,3,0
17037,Triết Học Phương Đông,4,0
17038,Văn Hoá Đông Nam á,3,45
17039,Tiếng Khmer Thực Hành 2,4,0
17040,TH Tiếng Khmer Thực Hành 2,1,0
17041,Lịch Sử Văn Minh Thế Giới,4,0
17042,Con Người Và Văn Hoá Nam Bộ,3,0
17043,Thực Tập Thực Tế 1,2,0
